value,datetime,datetime_utc,tz_time,geo_id,geo_name
11019.0,2026-02-02 00:00:00+01:00,2026-02-01T23:00:00Z,2026-02-01T23:00:00.000Z,8741,Península
48022.0,2026-02-02 01:00:00+01:00,2026-02-02T00:00:00Z,2026-02-02T00:00:00.000Z,8741,Península
12501.0,2026-02-02 02:00:00+01:00,2026-02-02T01:00:00Z,2026-02-02T01:00:00.000Z,8741,Península
54529.0,2026-02-02 03:00:00+01:00,2026-02-02T02:00:00Z,2026-02-02T02:00:00.000Z,8741,Península
57616.0,2026-02-02 04:00:00+01:00,2026-02-02T03:00:00Z,2026-02-02T03:00:00.000Z,8741,Península
14708.0,2026-02-02 05:00:00+01:00,2026-02-02T04:00:00Z,2026-02-02T04:00:00.000Z,8741,Península
59336.0,2026-02-02 06:00:00+01:00,2026-02-02T05:00:00Z,2026-02-02T05:00:00.000Z,8741,Península
59641.0,2026-02-02 07:00:00+01:00,2026-02-02T06:00:00Z,2026-02-02T06:00:00.000Z,8741,Península
45083.0,2026-02-02 08:00:00+01:00,2026-02-02T07:00:00Z,2026-02-02T07:00:00.000Z,8741,Península
30686.0,2026-02-02 09:00:00+01:00,2026-02-02T08:00:00Z,2026-02-02T08:00:00.000Z,8741,Península
48467.0,2026-02-02 10:00:00+01:00,2026-02-02T09:00:00Z,2026-02-02T09:00:00.000Z,8741,Península
